identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,page,nro_paginas,images_4
43864,5604260310296,43864,5604260310296,1,1500.0,99,PorSi,Lima-limao zero,Garrafa de 1.5 l,0.64,0.43,0.43,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EE12FE8221B8553E55E187FAB1AC7A0.jpg,,,,1,13,
5273,5601164902343,5273,5601164902343,1,7920.0,99,Super Bock,Cerveja c/ álcool,pack 24 x 0.33 l,16.99,2.15,2.15,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,7920,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9036A4A1A895E7D1EC16B298057D65EB.jpg,,,,1,13,
973,5601024105020,973,5601024105020,1,1000.0,6,Fula,Óleo alimentar,Embalagem 1L,1.99,1.99,1.99,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82D3E88293E42CC5B178C569AA9B57E6.jpg,,,,1,13,
1189,5601119007987,1189,5601119007987,1,250.0,99,Nobre,Salsichas de porco,Lata de 250g,1.79,7.16,7.16,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098AB25EB23B66D623E253A97FD15BDF.jpg,,,,1,13,
1302,5601151700754,1302,5601151700754,1,850.0,99,Compal,Grão de bico,Lata de 850g,1.75,2.06,2.06,0.0,0,[],850,850,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEB4F1F2A34C3C3B01503DD510ABAFA.jpg,,,,1,13,
13896,2891049000000,13896,2891049000000,500,1000.0,99,Porco,Fígado,Vendido ao peso a partir de 1 kg,2.99,2.99,2.99,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: PORTUGAL,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/740BF060094E10F038B52E10E6D0AA68.jpg,,,,1,13,
1862,5604260042340,1862,5604260042340,1,190.0,99,PorSi,Batata frita churrasco,Embalagem de 185 g,1.55,8.16,8.16,0.0,0,[],190,190,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59910B2D5B8AC0BB55EF244564097D90.jpg,,,,1,13,
29280,5601897500014,29280,5601897500014,1,,99,Matinados,Ovos de Galinha ao Ar Livre Classe M/L,6 unidades,1.49,1.49,1.49,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3048326652357C5FCFB75D3FB01965D7.jpg,,,,1,13,
3526,2894034000000,3526,2894034000000,150,150.0,99,Nobre,Fiambre da Perna Extra,1 un = 150 gr (aprox.),2.4,15.99,15.99,,0,[],150,150,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/557B46964D51EA0529BF496E616F76D8.jpg,,,,1,13,
38560,5601027006447,38560,5601027006447,1,280.0,99,Bimbo,Pão de leite 8 un.,Embalagem de 280g,1.99,7.11,7.11,0.0,0,[],280,280,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61E1C93727499A77EF100DF4D069FE8B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,,1,13,
38934,5601164863217,38934,5601164863217,1,500.0,99,Somersby,Sidra de maçã,Lata de 500 ml,1.29,2.58,2.58,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64CF85A6EEB2D34A86BD341A630D0BDD.jpg,,,,1,13,
5272,5601164902312,5272,5601164902312,1,4800.0,99,Super Bock,Cerveja Mini,pack 24 x 0.20 l ,9.99,2.08,2.08,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,4800,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2912E3195E8AA342B174CBFEDFDDDFEF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2C2858ADC421F33AF17C6115D108100.jpg,,,1,13,
8800,5601244201922,8800,5601244201922,1,200.0,99,Terra Nostra,"Queijo em fatias, -50% gordura",Embalagem de 200g,2.29,11.45,11.45,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D15B5E2887AAA1EC03C6E7ECAD1482.jpg,,,,1,13,
11523,5601051410029,11523,5601051410029,1,250.0,99,Primor,"Manteiga com sal, 250g",,1.95,7.8,7.8,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7E0622B0F1F3C827A5445EBDA354EF.jpg,,,,1,13,
11613,5601164864467,11613,5601164864467,1,1320.0,99,Somersby,Sidra maçã,pack 4 x 0.33 l,3.95,2.99,2.99,0.0,0,[],0,0,0,1320,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6483890D0FF6343894A37D6DC6393C66.jpg,,,,1,13,
1188,5601119007970,1188,5601119007970,1,200.0,99,Nobre,Salsichas de porco,Lata de 200g,1.49,7.45,7.45,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01CF2549C0E08C23060DD310D0C9B5DD.jpg,,,,1,13,
1226,5601146001507,1226,5601146001507,1,1500.0,99,Joi,Refrigerante sem gás de manga/laran,"Garrafa de 1,5 l",1.39,0.93,0.93,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A97DFBCD44C528D834B0680C492C91A.jpg,,,,1,13,
1269,5601151021750,1269,5601151021750,1,850.0,99,Compal,Feijão preto 4/4,Lata de 850g,1.75,2.06,2.06,0.0,0,[],0,0,0,850,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21DABA3EFA33FCE5CAC8AAB060A46375.jpg,,,,1,13,
13894,2891044000000,13894,2891044000000,500,1000.0,99,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,3.99,3.99,3.99,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: PORTUGAL,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C03EF63C56AFB4E4EA78E134436BF30C.jpg,,,,1,13,
13956,2891205000000,13956,2891205000000,50,50.0,99,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.25,4.99,4.99,,0,[],50,50,0,0,True,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14EAE52DCA3FF1BF75259E62B26E7BDF.jpg,,,,1,13,
14172,5601226006460,14172,5601226006460,1,1500.0,99,Ucal,Leite com chocolate original,Embalagem de 6 x 250 ml,4.49,2.99,2.99,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8DEEA2F1BA52BEDD2EBCFD8028ACEB1.jpg,,,,1,13,
1456,5601286217639,1456,5601286217639,1,500.0,99,Milaneza,Massa farfalle tricolor,Embalagem de 500g,1.26,2.52,2.52,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CB58ADA26EF1E83B0978C82005EFCEE.jpg,,,,1,13,
1461,5601286223784,1461,5601286223784,1,500.0,99,Milaneza,Massa de cotovelos grandes riscados,Embalagem de 500g,1.19,2.38,2.38,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1B03BCD6BCED25C712B88921B09E09.jpg,,,,1,13,
1475,5601286273789,1475,5601286273789,1,500.0,99,Milaneza,Massa fusilli tricolor,Embalagem de 500g,1.26,2.52,2.52,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A32BE3BEA03451FFDDD551AFD3876300.jpg,,,,1,13,
14854,2891117000000,14854,2891117000000,500,2350.0,99,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,4.48,,0,[],2350,2350,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: PORTUGAL,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8590712CC932B136925D5328AF850637.jpg,,,,1,13,
15353,5604260270767,15353,5604260270767,1,800.0,99,PorSi,Tentáculos pota,Embalagem de 800G,4.89,6.11,6.11,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",800,800,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D78C45D85CA71C2035AE1E10072AC656.jpg,,,,1,13,
15432,2892261000000,15432,2892261000000,1000,1000.0,99,Fruta,Meloa Gália,1 un = 1 kg (aprox.),1.79,1.79,1.79,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: MARROCOS,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57DEE2C457893F0BD3086DA63F043153.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BEFE2C9741C070DC8FB94F036E807A8.jpg,,,1,13,
16072,2696083000000,16072,2696083000000,1,62.0,99,Panpor,Carcaça de Cereais,,0.25,4.03,4.03,,0,[],62,62,0,0,True,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24B9EFF7F23C59FBAE8065C61FFB4C7D.jpg,,,,1,13,
1677,5602711001311,1677,5602711001311,1,1000.0,99,Rar,Açúcar granulado embalado em papel,Embalagem de 1 kg,1.59,1.59,1.59,0.0,0,[],1000,1000,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8294E745C95C50AD875621A802EA691.jpg,,,,1,13,
22335,5000116110940,22335,5000116110940,1,420.0,99,Capitão Iglo,15 douradinhos,Embalagem de 420g,4.99,11.88,11.88,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",420,420,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A875E63BB10AF2CF300666B64DC69107.jpg,,,,1,13,
31551,8414100333241,31551,8414100333241,1,250.0,99,Schweppes,Schweppes tónica zero,Garrafa de 250 ml,0.71,2.84,2.84,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D3CDC1738B0F685E19A0F0C867F8751.jpg,,,,1,13,
35284,5601050035346,35284,5601050035346,1,180.0,99,Danone,Queijo cottage corpos danone,Embalagem de 180 g,1.58,8.78,8.78,0.0,0,[],180,180,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D284C07250CA9411851DD5F436E10AA0.jpg,,,,1,13,
40750,5604260304165,40750,5604260304165,1,1000.0,99,PorSi,Detergente liquido loiça limão,Garrafa de 1 litro,0.79,0.79,0.79,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/133A79C299237D7021118245D0D00D2E.jpg,,,,1,13,
43215,5603722519802,43215,5603722519802,1,300.0,99,Castelões,"Queijo curado fatias sem lactose, 2x150g",,3.49,11.63,11.63,0.0,0,[],300,300,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38E906AD622F9771DCC5D3D281D8943.jpg,,,,1,13,
44701,5053990156009,44701,5053990156009,1,175.0,99,Pringles,Pringles original,Embalagem de 175g,2.39,13.66,13.66,0.0,0,[],175,175,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4350F1969E3C38471802CC20C7A43A5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,1,13,
45208,5604260312054,45208,5604260312054,1,500.0,99,PorSi,Couscous,Embalagem de 5 x 100 g,1.19,2.38,2.38,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDDFC90F91ED201CA2F0A74EB902FFE1.jpg,,,,1,13,
47653,8414100306559,47653,8414100306559,1,330.0,99,Schweppes,Ginger Ale,lata 33 cl,0.71,2.15,2.15,0.0,0,[],0,0,0,330,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7266BD34E9D43F1FF4AC9272334226E1.jpg,,,,1,13,
48636,8711327533622,48636,8711327533622,1,330.0,99,Magnum,Gelados mini cookie mania,6 x 55 ml,3.99,12.09,12.09,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,330,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C4CA188E19A256FBA9C0610912951AA.jpg,,,,1,13,
49411,5601151969571,49411,5601151969571,1,600.0,99,Compal,Sumo 100% Laranja Espremida,Pack 3 x 200 ml,1.43,2.38,2.38,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE6107A246758DDB948F9247FE27347E.jpg,,,,1,13,
49412,5601151969557,49412,5601151969557,1,600.0,99,Compal,Sumo 100% Multifrutos,pack 3 x 200 ml,1.43,2.38,2.38,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06CD2EB788C5BE5243BAD71B7ED2962F.jpg,,,,1,13,
49414,5601151969564,49414,5601151969564,1,600.0,99,Compal,Sumo 100% Maçã,pack 3 x 200 ml,1.43,2.38,2.38,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD31AD4E2832462B8D930F1F9879C4D7.jpg,,,,1,13,
49460,7613287300362,49460,7613287300362,1,99.0,99,Nescafé,Café Buondi Intensidade 8,16 cápsulas,4.99,50.4,50.4,0.0,0,[],99,99,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80D095BD8937186A634C0603F93E6D9A.jpg,,,,1,13,
52377,8720181385131,52377,8720181385131,1,,99,Skip,Detergente Máquina Roupa Líquido Sabão Natural,100 Doses,11.99,11.99,11.99,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8D069DB25783C2FC7889DE8456B0590.jpg,,,,1,13,
52831,5411188139386,52831,5411188139386,1,750.0,99,Alpro,"Bebida Soja Alto Teor Proteína, 750 ml",,1.89,2.52,2.52,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3AC0E87F36C2A77696E57308C8094AC.jpg,,,,1,13,
52880,8719200267794,52880,8719200267794,1,450.0,99,Becel,"Creme Vegetal de Barrar com Sabor a Manteiga, 450g",,2.99,6.64,6.64,0.0,0,[],450,450,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287D301C66C180312FAA8A3BAE7EA710.jpg,,,,1,13,
52906,8410500029579,52906,8410500029579,1,400.0,99,Yopro,"Iogurte Líquido Frutos Vermelhos,  4x100g",,2.69,6.73,6.73,0.0,0,[],400,400,0,0,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/449AE7435AB3161A80154D24281DED26.jpg,,,,1,13,
5806,5604260055845,5806,5604260055845,1,2000.0,99,PorSi,Lixivia perfumada,Garrafa de 2 l,1.09,0.55,0.55,0.0,0,[],0,0,0,2000,False,False,"[{'dateFin': '2024-06-26T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-26T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D9231CD470153AB42877965FFCBDC06.jpg,,,,1,13,
