Product ID,Title,EAN,Family ID,Department ID,Packaging,Brand,Category,Price,Price Per Unit,Image URL,Promo End,Product URL
52923,"Sabonete Sólido Regular, 4 x 90g",8720182266125,10477,10070,,Dove,,"13,86€/Kg","4,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/0BE4770AB0BE8EA2FF2D8C5345F895FB.jpg,,/product/sabonete-solido-regular-4-x-90g/8720182266125
53804,Sab.Exfoliante Alperce 90G,5604260330607,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A6C5998CB43939CE5029D316FE03F795.jpg,,/product/sab.exfoliante-alperce-90g/5604260330607
53807,Sab.Nutritivo Mel&Coco 90G,5604260330638,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A84F1CF386A235F870BB91846D0E16B5.jpg,,/product/sab.nutritivo-mel&coco-90g/5604260330638
53808,Sab.Amendoas Doces 90G,5604260330645,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/4C500654AA24268FC46EDDB5F937EB46.jpg,,/product/sab.amendoas-doces-90g/5604260330645
53809,Sabonete Lavanda 90G,5604260330652,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/D11E62481E2AD57F341B5E7D2064866B.jpg,,/product/sabonete-lavanda-90g/5604260330652
11535,Sabonete alfazema de monte,5601092015108,10477,10070,Embalagem de 125 g,Confianca,,"11,92€/Kg","1,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/2D656C367387E24BE18101B25429966C.jpg,,/product/sabonete-alfazema-de-monte/5601092015108
20674,"Sabonete sólido, oliva",5600258596253,10477,10070,Embalagem de 4x90g,Feno,,"9,97€/Kg","3,59€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/04B20A842F72324359AC4A7A2883F4DC.jpg,,/product/sabonete-solido-oliva/5600258596253
35150,Sabonete patti,5601135063240,10477,10070,90 g,Ach Brito,,"16,56€/Kg","1,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/04A52E5D7B00713AEA38DFF9E40AAEF1.jpg,,/product/sabonete-patti/5601135063240
39011,Sabonete de argila verde,5604321005208,10477,10070,Embalagem de 125g,Ignoramu,,"21,52€/Kg","2,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/7FE06FBDEBF4ADC90AA778EC15011655.jpg,,/product/sabonete-de-argila-verde/5604321005208
53805,Sabonete Cremoso 90G,5604260330614,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/4185CCE2C12A8D64E9CFD4B4F8D0A202.jpg,,/product/sabonete-cremoso-90g/5604260330614
53806,Sab.Manteiga Karite 90G,5604260330621,10477,10070,Embalagem de 90g,Labell,,"7,67€/Kg","0,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/07D4617ABCA78F97BBB4E6B54E6887D6.jpg,,/product/sab.manteiga-karite-90g/5604260330621
8567,Sabonete musgo real,5601135060133,10477,10070,Embalagem de 160 g,Ach Brito,,"13,69€/Kg","2,19€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/4095511306EBE19E779501C560909BA7.jpg,,/product/sabonete-musgo-real/5601135060133
8570,Sabonete patti,5601135060331,10477,10070,Embalagem de 160 g,Ach Brito,,"14,31€/Kg","2,29€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/58F1CEC6BEA862F20279CE7D90D99B05.jpg,,/product/sabonete-patti/5601135060331
38982,"Sabonete de argila e malvas, 125g",5604321001163,10477,10070,,Ignoramu,,"23,12€/Kg","2,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/E2B48EFB40E801390F3B772C4149BBF3.jpg,,/product/sabonete-de-argila-e-malvas-125g/5604321001163
40855,"Loção Cacao Radiante, 200 ml",8712561483094,10478,10070,,Vaseline,,"11,95€/L","2,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/8A40B5420204A97186C36E604388F693.jpg,2024-10-04T22:59:59.999Z,/product/locao-cacao-radiante-200-ml/8712561483094
40857,"Loção recuperação avançada, 200 ml",8712561478762,10478,10070,,Vaseline,,"11,95€/L","2,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,2024-10-04T22:59:59.999Z,/product/locao-recuperacao-avancada-200-ml/8712561478762
29357,Creme Corporal Repara e Cuida,4005900443298,10478,10070,300 ml,Nivea,,"26,63€/L","7,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/F662841C017EB65F4B5ADC952804A014.jpg,,/product/creme-corporal-repara-e-cuida/4005900443298
4549,"Creme mãos, caixa média",4005808801039,10478,10070,Embalagem de 75 ml,Nivea,,"27,87€/L","2,09€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/575504BEFAFD8B7935E5486AE0175773.jpg,,/product/creme-maos-caixa-media/4005808801039
51419,Creme de Mãos Intensivo,0000042417637,10478,10070,100 ml,Nivea,,"44,90€/L","4,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/F2F07B21E3BF8845581DC128D118D0BF.jpg,,/product/creme-de-maos-intensivo/0000042417637
52310,Creme Corporal Manteiga de Cacau,0000042439103,10478,10070,Embalagem de 250ml,Nivea,,"27,96€/L","6,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/21C656B149EBE16270A6C6E8E01D3575.jpg,,/product/creme-corporal-manteiga-de-cacau/0000042439103
45580,Creme rosto e corpo,3250391599646,10478,10070,250 ml,Labell,,"6,76€/L","1,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/50AA86645AF5CDAB1C31C01FE9384D69.jpg,,/product/creme-rosto-e-corpo/3250391599646
47895,Vaselina Original,0000042182627,10478,10070,50 ml,Vaseline,,"37,80€/L","1,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/D0290A96E9EE7E9C37DBCA6DF5996ED4.jpg,,/product/vaselina-original/0000042182627
4526,"Smoth milk, tripla acção, 250 ml",4005808247233,10478,10070,,Nivea,,"23,56€/L","5,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/ED23D3022E71FDD14FE8C56618FEBE1F.jpg,,/product/smoth-milk-tripla-accao-250-ml/4005808247233
45874,"Loção corporal, refirmante Q10 + bronze",4005900709004,10478,10070,Embalagem de 250 ml,Nivea,,"30,76€/L","7,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/7A5693744D16D700EAB26CE398A5C37D.jpg,,/product/locao-corporal-refirmante-q10-+-bronze/4005900709004
11173,"Creme para mãos, caixa familiar",4005808801053,10478,10070,Embalagem de 250 ml,Nivea,,"19,16€/L","4,79€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/5EB1C4492D1318FC9ADB99D2C35F6F92.jpg,,/product/creme-para-maos-caixa-familiar/4005808801053
4550,"Creme mãos, caixa grande",4005808801046,10478,10070,Embalagem de 150 ml,Nivea,,"25,27€/L","3,79€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/C96371F2AF8E0D9CF22D8AC14F6A4C35.jpg,,/product/creme-maos-caixa-grande/4005808801046
51688,Loção Corporal Aloé Vera Hidratante,5604260325115,10478,10070,400 ml,Labell,,"4,88€/L","1,95€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/02EEA70D401A2694E664DD162EDD6566.jpg,,/product/locao-corporal-aloe-vera-hidratante/5604260325115
9672,Vaselina purificada,5604260269761,10478,10070,Embalagem de 25 ml,PorSi,,"35,60€/L","0,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/13C42BC70060F8119457C86DBC73F39A.jpg,,/product/vaselina-purificada/5604260269761
10926,Creme Mãos Hidratante,3250390138082,10478,10070,Embalagem de 100 ml,Labell,,"11,90€/L","1,19€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/53300E29D968BE0BE3B4DC50A7299BCF.jpg,,/product/creme-maos-hidratante/3250390138082
15438,Mousse limpeza refresh,3250392084356,10478,10070,Embalagem com 150ml,Labell,,"23,27€/L","3,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/14F46AAE0936C2F27C5112C8BF104D81.jpg,,/product/mousse-limpeza-refresh/3250392084356
29582,Creme Gordo Hidratante,5604260283552,10478,10070,1 l,Labell,,"12,99€/L","12,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/F2CE737F2B68512932099AE54DA9D456.jpg,,/product/creme-gordo-hidratante/5604260283552
36985,Vaselina Jelly Baby,8710447485316,10478,10070,100 ml,Vaseline,,"29,90€/L","2,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/D7C74EC08AE8B6C1BC036294000280EA.jpg,,/product/vaselina-jelly-baby/8710447485316
37527,Vaselina boião,5604260300532,10478,10070,Embalagem de 100 ml,PorSi,,"17,90€/L","1,79€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/E4F027CD6F22DDA73E917E9DDA791CF1.jpg,,/product/vaselina-boiao/5604260300532
3991,Creme de mãos reparador,3250391436101,10478,10070,Embalagem de 75 ml,Labell,,"15,33€/L","1,15€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/4A5DD1F187290352D7512C69A8AE75C2.jpg,,/product/creme-de-maos-reparador/3250391436101
44181,Leite hidratante corporal crianças delicadeza de aveia,3600542367202,10478,10070,Embalagem de 250 ml,Garnier,,"19,96€/L","4,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/19DFCC9DCE23FA2E3437DED74FC2D299.jpg,,/product/leite-hidratante-corporal-criancas-delicadeza-de-aveia/3600542367202
44489,Creme de mãos protetor mel,4005900556462,10478,10070,100 ml,Nivea,,"29,90€/L","2,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/500AA2DE07096F0258FD86E53EF48B58.jpg,,/product/creme-de-maos-protetor-mel/4005900556462
50943,Creme corporal aloé vera,3600542469951,10478,10070,Embalagem de 380 ml,Garnier,,"20,24€/L","7,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/7C7EF83FB2499353A6522CA72F22D76D.jpg,,/product/creme-corporal-aloe-vera/3600542469951
51687,Loção corporal Reparação Nutritiva,5604260325108,10478,10070,400 ml,Labell,,"4,73€/L","1,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/79397B02B7AAEC2A1F7C3110FE5FAAA9.jpg,,/product/locao-corporal-reparacao-nutritiva/5604260325108
7723,Loção corporal sos reparadora,4005900024060,10478,10070,Embalagem de 250 ml,Nivea,,"26,36€/L","6,59€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/776EB4A252632A35C37B850484C2EF6F.jpg,,/product/locao-corporal-sos-reparadora/4005900024060
11171,Leite corporal,4005808754458,10478,10070,Embalagem de 400 ml,Nivea,,"14,98€/L","5,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/697595E5AC19F48A0CC33974E2DAC370.jpg,,/product/leite-corporal/4005808754458
12683,Creme corporal abacate,3600542470377,10478,10070,Embalagem de 380 ml,Garnier,,"20,24€/L","7,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/52E9341BF1D5C7FB9CBA9391342A0CAE.jpg,,/product/creme-corporal-abacate/3600542470377
18799,Body Milk Cocoa,4005900299635,10478,10070,Embalagem de 250 ml,Nivea,,"21,96€/L","5,49€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/7304397CBF3D4A56B49B668BFC71AFE2.jpg,,/product/body-milk-cocoa/4005900299635
26232,Loção Corporal Nutritiva Plus,8411126012327,10478,10070,Embalagem de 400 ml,Natural Honey,,"7,48€/L","2,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/58D39D0C8264B17A5BA5EE1E9748341A.jpg,,/product/locao-corporal-nutritiva-plus/8411126012327
29982,"Creme Mãos Secrets Coco, 75 ml",8710447275313,10478,10070,,Dove,,"53,20€/L","3,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/422C5744B8A320ED30EDFF94AD4C8615.jpg,,/product/creme-maos-secrets-coco-75-ml/8710447275313
30472,Creme Gordo Hidratante,5604260283569,10478,10070,200 ml,Labell,,"19,95€/L","3,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/A256BCE5F379C54FDDEA77CD1A319859.jpg,,/product/creme-gordo-hidratante/5604260283569
30579,Desodorizante de Pés em Creme,5601324000537,10478,10070,Embalagem de 100 ml,Protex,,"48,90€/L","4,89€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/040059E8BF3C7CD02647B669B55EBEDF.jpg,,/product/desodorizante-de-pes-em-creme/5601324000537
35249,Loção corporal oil intense,5410091748005,10478,10070,Embalagem de 400 ml,Barnangen,,"17,48€/L","6,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/65DEB227365950607C4AA4433179E3F3.jpg,,/product/locao-corporal-oil-intense/5410091748005
35262,Creme bio mãos e unhas,3250392149499,10478,10070,75 ml,Labell Bio,,"22,53€/L","1,69€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/352671AFB87714A18520950DE3A5977A.jpg,,/product/creme-bio-maos-e-unhas/3250392149499
35266,Loção para o corpo de chá verde nourishing secrets,8710447495674,10478,10070,250 ml,Dove,,"19,96€/L","4,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/9CB4E4703572F3721DC7A88E13346F79.jpg,,/product/locao-para-o-corpo-de-cha-verde-nourishing-secrets/8710447495674
39014,"Óleo de amêndoas doces, garrafa de 60 ml",5604321005239,10478,10070,,Goldensilk,,"34,83€/L","2,09€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/0922E159CCE7B009411668E3EBA687FF.jpg,,/product/oleo-de-amendoas-doces-garrafa-de-60-ml/5604321005239
39841,"Creme de mãos baba de caracol, garrafa de 50 ml",5604321028665,10478,10070,,Goldensi,,"87,80€/L","4,39€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/8A45CE78BDE1659A2A18695CDE489D4E.jpg,,/product/creme-de-maos-baba-de-caracol-garrafa-de-50-ml/5604321028665
39957,"Óleo de rosa mosqueta, garrafa de 50 ml",5604321031368,10478,10070,,Goldensi,,"231,80€/L","11,59€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/F7827BE1E28C3B53A30050ED8DA48F34.jpg,,/product/oleo-de-rosa-mosqueta-garrafa-de-50-ml/5604321031368
39961,"Gel pés & pernas gingko biloba, garrafa de 150 ml",5604321031405,10478,10070,,Goldensilk,,"39,93€/L","5,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/8254B17CFFFCBACC3999392356F9B2A9.jpg,,/product/gel-pes-&-pernas-gingko-biloba-garrafa-de-150-ml/5604321031405
42251,Loção corporal caring,5012583205753,10478,10070,400 ml,Barnangen,,"17,48€/L","6,99€",https://cdn.intermarche.pt/pt/Content/images/boitmal/produit/zoom/6AF32407DCD724B01BE7B8509F9924D9.jpg,,/product/locao-corporal-caring/5012583205753
